URL,Countries_Filled,Country_Code,Continent
https://www.business-humanrights.org/en/latest-news/resposta-do-mcdonalds-sobre-incumprimento-de-protocolos-sanitários-e-coação-de-funcionários/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/response-by-jp-autoceste/,BA,BA,Other
https://www.business-humanrights.org/en/latest-news/aguas-de-barrancabermejas-response-about-threats-to-luis-alberto-gonzález/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/foxconn-responded/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/bestsellers-response-2/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-ecopetrol-a-las-amenazas-a-lídereslideresas-del-magdalena-medio/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/qianjian-group-cnqc-did-not-respond/,LS,LS,Africa
https://www.business-humanrights.org/en/latest-news/ovs-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/response-from-56-secure-to-allegations-about-surveillance-and-policing/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/spotify-did-not-respond-to-allegations-of-spreading-misinformation/,US,US,North America
https://www.business-humanrights.org/en/latest-news/bin-omran-trading-and-contractings-non-response-to-wage-abuse-allegations/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/mwss-response-to-business-human-rights-resource-centre/,PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/ann-taylors-non-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/desiguals-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/asdas-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/tom-tailors-non-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/matalans-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/matalans-response-2/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/uniqlo-fast-retailings-response-2/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/under-armours-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/nigeria-communities-point-fingers-at-nd-western-nigerian-petroleum-development-company-limited-npdc-for-pollution-of-water-bodies-and-farmlands-resulting-from-oil-exploitation-incl-company-response/,NG,NG,Africa
https://www.business-humanrights.org/en/latest-news/nigeria-communities-point-fingers-at-nigerian-petroleum-development-company-limited-npdc-for-pollution-of-water-bodies-and-farmlands-resulting-from-oil-exploitation-we-invited-npdc-to-respond-they-did-not-respond/,NG,NG,Africa
https://www.business-humanrights.org/en/latest-news/nigeria-communities-grappling-with-oil-spill-from-wellheads-operated-by-conoil-we-invited-conoil-to-respond-they-did-not-respond/,NG,NG,Africa
https://www.business-humanrights.org/en/latest-news/zimbabwe-anjin-investments-non-response/,ZW,ZW,Africa
https://www.business-humanrights.org/en/latest-news/zimbabwe-zimbabwe-consolidated-diamond-company-zcdcs-non-response/,ZW,ZW,Africa
https://www.business-humanrights.org/en/latest-news/solways-response-on-the-content-of-leaked-documents/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/aleatica-no-respondió-sobre-las-acusaciones-de-promover-la-criminalización-de-la-activista-kenia-hernández/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/macrolink-did-not-respond/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/inner-mongolia-shuofeng-industries-co-ltd-did-not-respond/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/shanghai-baoshuo-industrial-group-could-not-be-reached/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/oro-rojo-did-not-comment-on-the-allegations-about-polluting-waterways-and-the-air/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/a-floraplac-não-respondeu-sobre-análise-que-a-classifica-como-uma-das-maiores-infratoras-em-unidades-de-conservação-da-amazônia/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-jirau-energia-sobre-análise-que-a-classifica-como-uma-das-maiores-infratoras-em-unidades-de-conservação-da-amazônia/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-vale-sobre-análise-que-a-classifica-como-uma-das-maiores-infratoras-em-unidades-de-conservação-da-amazônia/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/levi-strausss-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/vf-corporations-response-2/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/american-eagle-outfitters-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/asdas-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/cas-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/carrefours-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/hms-response2/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/jd-sports-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/kohls-non-response/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/marks-spencers-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/primarks-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/tescos-response1/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/china-road-bridge-did-not-respond/,KE,KE,Africa
https://www.business-humanrights.org/en/latest-news/dyson-did-not-respond-3/,MY,MY,Asia
https://www.business-humanrights.org/en/latest-news/ata-did-not-respond-2/,MY,MY,Asia
https://www.business-humanrights.org/en/latest-news/crédit-agricoles-response-on-financing-the-chain-of-destruction-in-brazilian-indigenous-lands/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/commerzbanks-response-on-financing-the-chain-of-destruction-in-brazilian-indigenous-lands/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/citigroup-declined-to-comment-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/capital-groups-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/blackrocks-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/vanguards-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/bradescos-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/bank-of-americas-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/smbc-groups-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/previs-non-response-on-the-fourth-edition-of-the-report-complicity-in-destruction/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/aura-minerals-no-respondió-sobre-la-criminalización-de-personas-defensoras-el-desplazamiento-de-comunidades-y-la-destrucción-de-fuentes-de-agua/,HN,HN,North America
https://www.business-humanrights.org/en/latest-news/topo-chico-no-respondió-sobre-acusaciones-de-explotar-los-mantos-acuíferos-y-colaborar-a-la-sequía-en-monterrey-nuevo-león/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/respuesta-de-anglogold-ashanti-sobre-denuncias-de-red-iglesias-y-minería/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/new-oriental-mineral-could-not-be-reached-for-comment/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/yellow-water-ressources-could-not-be-reached-for-comment/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/oriental-ressources-congo-could-not-be-reached-for-comment/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/congo-blueant-minéral-could-not-be-reached-for-comment/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/bm-global-business-could-not-be-reached-for-comment/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/oleopalma-respondió-sobre-acusaciones-de-extender-sin-protocolo-su-monocultivo-de-palma-en-reserva-protegida-en-chiapas/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/aker-bp-responded/,NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-allegations-of-contributing-to-crimes-against-the-yazidi-community/,IQ|RU,IQ,Asia
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-allegations-of-contributing-to-crimes-against-the-yazidi-community/,IQ|RU,RU,Other
https://www.business-humanrights.org/en/latest-news/meridian-manpowers-response-to-allegations-of-charging-recruitment-fees-to-nepali-workers-in-saudi-arabia/,NP|SA,NP,Asia
https://www.business-humanrights.org/en/latest-news/meridian-manpowers-response-to-allegations-of-charging-recruitment-fees-to-nepali-workers-in-saudi-arabia/,NP|SA,SA,Asia
https://www.business-humanrights.org/en/latest-news/uber-did-not-respond-to-questions-re-conditions-for-drivers-in-qatar/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/brandixs-response/,LK,LK,Asia
https://www.business-humanrights.org/en/latest-news/petrotal-did-not-comment-on-the-allegations-presented-by-the-indigenous-peruvian-communities-of-block-95/,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/petroperús-response-on-the-allegations-presented-by-the-indigenous-peruvian-communities-of-block-95/,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/otterlo-business-corporation-did-not-respond/,AE,AE,Asia
https://www.business-humanrights.org/en/latest-news/eneos-response/,JP|MM,JP,Asia
https://www.business-humanrights.org/en/latest-news/eneos-response/,JP|MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/mitsubishi-corporations-response-to-csos-call-for-responsible-disengagement-from-yetagun-gas-project/,JP|MM,JP,Asia
https://www.business-humanrights.org/en/latest-news/mitsubishi-corporations-response-to-csos-call-for-responsible-disengagement-from-yetagun-gas-project/,JP|MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/perdamans-response/,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/a-archer-daniels-midland-adm-não-respondeu-sobre-violações-de-direitos-humanos-e-ambientais-na-cadeia-produtiva-do-açúcar/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-bunge-sobre-violações-de-direitos-humanos-e-ambientais-na-cadeia-produtiva-do-açúcar/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-cargill-sobre-violações-de-direitos-humanos-e-ambientais-na-cadeia-produtiva-do-açúcar/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-louis-dreyfus-sobre-violações-de-direitos-humanos-e-ambientais-na-cadeia-produtiva-do-açúcar/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-coca-cola-sobre-violações-de-direitos-humanos-e-ambientais-na-cadeia-produtiva-do-açúcar/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/uniqlos-response-2/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/solivers-response/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/no-respuesta-de-ecopetrol-sobre-conflictos-en-arauca/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/no-respuesta-de-sierracol-a-denuncia-por-impactos-en-arauca/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/no-respuesta-de-parex-a-conflictos-en-arauca/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/response-from-twitter-to-letter-calling-social-media-platforms-for-long-term-investment-in-human-rights/,RU|UA,RU,Other
https://www.business-humanrights.org/en/latest-news/response-from-twitter-to-letter-calling-social-media-platforms-for-long-term-investment-in-human-rights/,RU|UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,RU,Other
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/tiktok-did-not-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,RU,Other
https://www.business-humanrights.org/en/latest-news/tiktok-did-not-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/google-did-no-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,RU,Other
https://www.business-humanrights.org/en/latest-news/google-did-no-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/telegram-did-no-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,RU,Other
https://www.business-humanrights.org/en/latest-news/telegram-did-no-respond-to-letter-calling-on-social-media-platforms-to-strengthen-their-human-rights-due-diligence/,RU|UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-allegations-about-censoring-palestinians-experiences-and-narratives-on-facebook/,IL|PS,IL,Asia
https://www.business-humanrights.org/en/latest-news/meta-did-not-respond-to-allegations-about-censoring-palestinians-experiences-and-narratives-on-facebook/,IL|PS,PS,Asia
https://www.business-humanrights.org/en/latest-news/china-datang-did-not-respond-2/,LA,LA,Asia
https://www.business-humanrights.org/en/latest-news/sinohydro-did-not-respond-3/,LA,LA,Asia
https://www.business-humanrights.org/en/latest-news/glencore-responded/,AR|BO,AR,South America
https://www.business-humanrights.org/en/latest-news/glencore-responded/,AR|BO,BO,South America
https://www.business-humanrights.org/en/latest-news/denka-company-limited-did-not-respond/,US,US,North America
https://www.business-humanrights.org/en/latest-news/south32-responded/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/freeport-mcmoran-responded/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/vedanta-resources-did-not-respond/,ZM,ZM,Africa
https://www.business-humanrights.org/en/latest-news/albemarle-did-not-respond/,CL,CL,South America
https://www.business-humanrights.org/en/latest-news/codelco-did-not-respond-2/,CL|EC,CL,South America
https://www.business-humanrights.org/en/latest-news/codelco-did-not-respond-2/,CL|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/compañía-guatemalteca-del-níquel-did-not-respond/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-brasil-biofuels-sobre-violações-em-terras-indígenas-e-quilombolas/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/myanmar-pongpipats-response-to-slapps-research/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/galfar-al-misnads-response-to-allegations-around-the-death-of-nepali-worker-due-to-harsh-working-conditions/,NP|QA,NP,Asia
https://www.business-humanrights.org/en/latest-news/galfar-al-misnads-response-to-allegations-around-the-death-of-nepali-worker-due-to-harsh-working-conditions/,NP|QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/hyundai-did-not-respond-to-reports-of-stranded-employee-at-oman-distributor/,OM,OM,Asia
https://www.business-humanrights.org/en/latest-news/ote-did-not-respond-to-reports-of-abuse-of-stranded-employee/,OM,OM,Asia
https://www.business-humanrights.org/en/latest-news/etecsa-did-not-respond-to-allegations-of-blocking-expressions-from-being-sent-on-sms/,CU,CU,North America
https://www.business-humanrights.org/en/latest-news/no-response-from-brinks-to-death-threats-against-trade-unionists/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/amrets-response-re-complaint-to-ifc-watchdog-over-microfinance-human-rights-abuses/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/acledas-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/prasacs-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/hattha-banks-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/sathapanas-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/lolcs-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/resposta-da-bunge-sobre-desmatamento/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/the-torch-hotel-dohas-response-to-allegations-of-denying-accommodation-to-gay-couples/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/wyndham-hotels-resorts-response-to-allegations-of-refusing-to-host-gay-couples/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/magnum-hotels-suites-non-response-to-allegations-of-denying-accommodation-to-gay-couples/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/careem-did-not-comment-on-the-allegations-presented-by-the-striking-drivers/,JO,JO,Asia
https://www.business-humanrights.org/en/latest-news/sotacib-did-not-respond-to-the-allegations/,TN,TN,Africa
https://www.business-humanrights.org/en/latest-news/eneos-response-2/,JP|MM,JP,Asia
https://www.business-humanrights.org/en/latest-news/eneos-response-2/,JP|MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/fifa-response-to-allegations-of-informants-on-world-cup-construction-sites/,QA,QA,Asia
https://www.business-humanrights.org/en/latest-news/crec-10-did-not-respond/,BA|CN,BA,Other
https://www.business-humanrights.org/en/latest-news/crec-10-did-not-respond/,BA|CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/shandong-international-economic-technical-cooperation-group-did-not-respond/,BA|CN,BA,Other
https://www.business-humanrights.org/en/latest-news/shandong-international-economic-technical-cooperation-group-did-not-respond/,BA|CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-pan-american-silver-sobre-supuestamente-ignorar-protestas-en-la-asamblea-anual-de-accionistas/,AR|CA|GT,AR,South America
https://www.business-humanrights.org/en/latest-news/respuesta-de-pan-american-silver-sobre-supuestamente-ignorar-protestas-en-la-asamblea-anual-de-accionistas/,AR|CA|GT,CA,North America
https://www.business-humanrights.org/en/latest-news/respuesta-de-pan-american-silver-sobre-supuestamente-ignorar-protestas-en-la-asamblea-anual-de-accionistas/,AR|CA|GT,GT,North America
https://www.business-humanrights.org/en/latest-news/nexts-response-to-neo-trend-factory-closure/,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/comdata-group-did-not-respond-to-allegations-of-arbitrary-measuers-attacks-against-union-leaders-in-morocco/,MA,MA,Africa
https://www.business-humanrights.org/en/latest-news/china-international-water-electric-corporation-cwe-did-not-respond-on-research-on-slapps/,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/china-three-gorges-corporation-ctg-did-not-respond-on-research-on-slapps/,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/response-of-bhp-to-the-threats-to-hrd-angélica-ortiz/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/glencore-and-cerrejón-response-to-threats-to-hrd-angélica-ortiz/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/anglo-american-non-response-to-threats-to-hrd-angélica-ortiz/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/bananeras-de-uraba-sas-response/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/banacol-non-response/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/uniban-non-response/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/total-qc-non-response/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/response-by-adidas-8/,UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/respuesta-de-berrymex-sobre-acusaciones-de-no-monitorear-los-transportes-de-la-empresa-grupo-ruza-que-transportaba-a-personas-trabajadoras-en-su-empresa/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/ruza-transportes-sa-de-cv-no-respondió-a-acusaciones-de-no-haber-atendido-las-quejas-de-fallas-mecánicas-de-la-unidad-que-trasladaba-a-personas-jornaleras-agrícolas-de-la-empresa-berrymex/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/amazons-response-7/,US,US,North America
https://www.business-humanrights.org/en/latest-news/aziz-sons-non-response-to-allegations-of-trafficking-and-ransom-asking/,BD|SA,BD,Asia
https://www.business-humanrights.org/en/latest-news/aziz-sons-non-response-to-allegations-of-trafficking-and-ransom-asking/,BD|SA,SA,Asia
https://www.business-humanrights.org/en/latest-news/response-from-clearview-ai-to-allegations-about-selling-data-to-conduct-mass-surveillance-of-american-citizens/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-from-equifax-to-allegations-about-selling-data-to-conduct-mass-surveillance-of-american-citizens/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-from-nctue-to-allegations-that-the-co-enables-surveillance-in-american-dragnet-report/,US,US,North America
https://www.business-humanrights.org/en/latest-news/casino-group-response-on-connection-between-the-companys-meat-supply-and-violations-of-indigenous-peoples-rights-and-deforestation/,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/response-from-thomson-reuters-to-allegations-that-it-enables-surveillance-in-american-dragnet-report/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-from-lexisnexis-to-allegations-that-it-enables-surveillance-in-american-dragnet-report/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-from-palantir-technologies-to-allegations-that-it-enables-surveillance-in-american-dragnet-report/,US,US,North America
https://www.business-humanrights.org/en/latest-news/vigilant-solutions-did-not-respond-to-allegations-that-it-enables-surveillance-in-american-dragnet-report/,US,US,North America
https://www.business-humanrights.org/en/latest-news/china-eximbank-did-not-respond-2/,LA,LA,Asia
https://www.business-humanrights.org/en/latest-news/électricité-du-laos-did-not-respond-2/,LA,LA,Asia
https://www.business-humanrights.org/en/latest-news/sinohydro-did-not-respond-4/,LA,LA,Asia
https://www.business-humanrights.org/en/latest-news/walmarts-non-response/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-landesbank-baden-württemberg/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-bae-systems/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-dws/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/tokyo-tatemonos-response-2/,JP|MM,JP,Asia
https://www.business-humanrights.org/en/latest-news/tokyo-tatemonos-response-2/,JP|MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/response-by-deutsche-bank-3/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-commerzbank-2/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-alte-leipziger/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-ing/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-jsc-nenskra-hydro-3/,GE,GE,Asia
https://www.business-humanrights.org/en/latest-news/response-by-dz-bank/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/daiwa-house-industrys-response/,JP|MM,JP,Asia
https://www.business-humanrights.org/en/latest-news/daiwa-house-industrys-response/,JP|MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/bayernlb-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/dekabank-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/stadtsparkasse-düsseldorf-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/axa-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/zurich-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-leonardo/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/raytheon-did-not-respond-3/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/pt-semen-indonesia-did-not-respond/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-peri-llc/,GE,GE,Asia
https://www.business-humanrights.org/en/latest-news/response-from-verint-to-allegations-about-sale-of-surveillance-technology-in-latin-america-response-from-cellebrite-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/response-from-verint-to-allegations-about-sale-of-surveillance-technology-in-latin-america-response-from-cellebrite-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/response-from-verint-to-allegations-about-sale-of-surveillance-technology-in-latin-america-response-from-cellebrite-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/response-from-idemia-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/response-from-idemia-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/response-from-idemia-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/rc-international-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-but-answered-cso-question-on-human-rights/,AR|CO|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/rc-international-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-but-answered-cso-question-on-human-rights/,AR|CO|EC,CO,South America
https://www.business-humanrights.org/en/latest-news/rc-international-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-but-answered-cso-question-on-human-rights/,AR|CO|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/unitech-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/unitech-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/unitech-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/zte-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/zte-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/zte-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/security-team-network-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/security-team-network-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/security-team-network-sa-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/response-from-oí-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/response-from-oí-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/response-from-oí-to-allegations-about-sale-of-surveillance-technology-in-latin-america/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/response-from-nec-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
https://www.business-humanrights.org/en/latest-news/response-from-nec-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,BR,South America
https://www.business-humanrights.org/en/latest-news/response-from-nec-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,EC,South America
https://www.business-humanrights.org/en/latest-news/johnson-controls-did-not-respond-to-allegations-about-sale-of-surveillance-technology-in-latin-america-questions-from-cso-on-human-rights/,AR|BR|EC,AR,South America
